来源成稿,行,条目,短标题,被点名对象,全部对象,对象数,定级,置信,原文
AUD-201-测光核验.md,263,,"- 星点上限：同文件 `:64` → `max_stars` 默认 20000、合同域 `[20000, 50000]`",lib/algorithms/star_detection/tests/p1star/p1stardet_node_gate_test.cpp,lib/algorithms/star_detection/tests/p1star/p1stardet_node_gate_test.cpp,1,,,"- 星点上限：同文件 `:64` → `max_stars` 默认 20000、合同域 `[20000, 50000]`、""按 G 星等升序取 top-N""、越界 DATA 拒绝且**禁静默夹取**；负例已在库：`lib/algorithms/star_detection/tests/p1star/p1stardet_node_gate_test.cpp:200-207`（1000 与 100000 都必红）"
AUD-201-测光核验.md,264,,- 归档红灯：`lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiax,lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/evidence/gate2_result.json,lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/evidence/gate2_result.json,1,,,- 归档红灯：`lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/evidence/gate2_result.json` → `gates.centroid_p95_le_0.3px_production = false`，`results.astrocs_production_path.centroid_median_px = 0.7701`、`centroid_p95_px = 1.1529`（同表 photutils oracle `0.0047 / 0.0400`）
AUD-201-测光核验.md,265,,- **权威依据**：`ASTROCS_DESIGN.md` §2.1/§4.2；`docs/science/STAR_,docs/science/STAR_DETECTION.md,docs/science/STAR_DETECTION.md,1,P1,,"- **权威依据**：`ASTROCS_DESIGN.md` §2.1/§4.2；`docs/science/STAR_DETECTION.md:15,135` → 冻结容差 `|Δc| ≤ 0.3 px @ SNR≥20`（SCI-P1-STAR-001 §1）"
AUD-201-测光核验.md,268,,- 但跟踪证据记录生产路径质心 p95 = **1.1529 px**，超冻结容差 0.3 px 达 **3.8×**。,artifacts/evidence/audit-2026-01/FIX_LEDGER.csv,artifacts/evidence/audit-2026-01/FIX_LEDGER.csv lib/algorithms/psf/tests/p1psf/CMakeLists.txt,2,,PARTIAL,"- 但跟踪证据记录生产路径质心 p95 = **1.1529 px**，超冻结容差 0.3 px 达 **3.8×**。该缺陷登记完整：`artifacts/evidence/audit-2026-01/FIX_LEDGER.csv:39`（M3b-C-01，状态 **FIXED**，""双支路 median 分离 0.5000 → -0.0000/+0.0001 px""）与 `:41`（M3b-F-01，**PARTIAL**→复核 FIXED，""门改按生产路径定义、0.3px **未放宽**；实测生产路径 p95=1.1529px 仍超门 → PSF-001 **未闭合**""），且已有活门 ctest 目标 `p1psf_prodpath_centroid`（`lib/algorithms/psf/tests/p1psf/CMakeLists.txt:97 add_test(...)`，"
AUD-201-测光核验.md,271,,- 附带：`FIX_LEDGER.csv:39` 与 `:41` 把证据路径写成 `lib/photometric_ca,lib/photometric_calib/cpp/test/gate4_dr3sp_gaiaxpy/...,lib/photometric_calib/cpp/test/gate4_dr3sp_gaiaxpy/... lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/ lib/photometric_calib,3,,,- 附带：`FIX_LEDGER.csv:39` 与 `:41` 把证据路径写成 `lib/photometric_calib/cpp/test/gate4_dr3sp_gaiaxpy/...`，而跟踪树里该目录是 `lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/`（`git ls-files lib/photometric_calib | wc -l` = **0**）⇒ 跟踪台账里的证据指针指向未跟踪路径，独立读者按此路径取不到证据。
AUD-201-测光核验.md,280,,- **对象（禁止面）**：`lib/algorithms/photometry/cpp/src/frame_photo,lib/algorithms/photometry/cpp/src/frame_photometry_fit.cpp,lib/algorithms/photometry/cpp/src/frame_photometry_fit.cpp docs/science/PHOTOMETRY.md,2,,,- **对象（禁止面）**：`lib/algorithms/photometry/cpp/src/frame_photometry_fit.cpp:245` → `// 严禁用它反推增益/口径/曝光（§9.42 物理闭合禁令）。`；`frame_photometry_fit.h:137` 同文；`docs/science/PHOTOMETRY.md:271` §10 不可接受变化第 4 条；`:367-373` §16.3 四步论证（欠定 / 不可证伪 / 如实性 / 唯一判据是尺度无关测光一致性）。
AUD-201-测光核验.md,281,,- **反证搜索（我实际跑的）**：全仓 `*.c/*.cpp/*.hpp/*.h` 搜 `derive_gain|ga,lib/infrastructure/pipeline/orchestrator/cpp/src/orchestrator.cpp,lib/infrastructure/pipeline/orchestrator/cpp/src/orchestrator.cpp,1,,,"- **反证搜索（我实际跑的）**：全仓 `*.c/*.cpp/*.hpp/*.h` 搜 `derive_gain|gain_from|exposure_from|aperture_from|g\*h\*c|k = g` ⇒ **0** 处与 `k_photo`/`scale` 相关的反推。唯一命中的""曝光反推""是 `lib/infrastructure/pipeline/orchestrator/cpp/src/orchestrator.cpp:258 parse_exposure_from_dark_path()`（从暗场母版**文件名**解析曝光，用于暗场匹配），其输入是路径串、不是标定系数 ⇒ 不构成禁令违反。"
AUD-201-测光核验.md,284,,- **正例/负例**：正例 = 产品面只有 `k_photo`/`ZP_syn`/`sigma_*`，无 `gain_,eng/contracts/schemas/phase_config_normalize.schema.json,eng/contracts/schemas/phase_config_normalize.schema.json eng/ci/,2,,,"- **正例/负例**：正例 = 产品面只有 `k_photo`/`ZP_syn`/`sigma_*`，无 `gain_e_per_adu` 由标定反推得来（`eng/contracts/schemas/phase_config_normalize.schema.json:229` 的 `gain_e_per_adu` 是 **snr 输入侧**声明，缺失即记""未知 gain""，不是反推产物）。负例 = 若新增 `gain = f(k_photo)` 任何形式 ⇒ 现无机器门拦截它（`eng/ci/` 无对应检查），只能靠 §10 文字 ⇒ **登记为判据缺口**：建议加一条 grep 型机器门，禁 `k_photo`/`scale` 出现在增益/口径/曝光表达式右值。"
AUD-201-测光核验.md,295,,- **对象**：`lib/algorithms/photometry/cpp/src/star_matcher.cpp,lib/algorithms/photometry/cpp/src/star_matcher.cpp,lib/algorithms/photometry/cpp/src/star_matcher.cpp,1,,,- **对象**：`lib/algorithms/photometry/cpp/src/star_matcher.cpp:21` → `static constexpr double _MAD_SCALE = 0.6744897501960817;`；`:23` → `static constexpr double _TUKEY_C = 4.685;`；用法 `:545` → `S = (mad > 0.0) ? (mad / _MAD_SCALE) : 0.0;`，`:558-568` → `cS = _TUKEY_C*S; u=(r-location)/cS; w=(1-u²)²`
AUD-201-测光核验.md,312,,- **对象**：`eng/packaging/config/defaults.json` 的 `photometry.,eng/packaging/config/defaults.json,eng/packaging/config/defaults.json docs/science/PHOTOMETRY.md,2,,,"- **对象**：`eng/packaging/config/defaults.json` 的 `photometry.mag_tolerance`（`source_ref` = `docs/science/PHOTOMETRY.md:30`）、`photometry.tukey_c`（`:24`）、`photometry.min_reference_stars`（`:44`）、`photometry.min_inlier_stars`（`:44`）；四条都标 `authority_status: ""sourced""`"
AUD-201-测光核验.md,325,,"- **正例/负例与非退化自证**：我把同一谓词喂""引用行""与""token 真所在行""两组输入 ⇒ 4 组给出**不同*",docs/science/CALIBRATION.md,docs/science/CALIBRATION.md,1,,,"- **正例/负例与非退化自证**：我把同一谓词喂""引用行""与""token 真所在行""两组输入 ⇒ 4 组给出**不同**判定（`diverging=4`），且""至少 1 真、至少 1 假"" ⇒ 谓词可满足且可判假，非恒真；再喂**异源文档** `docs/science/CALIBRATION.md`（同样行号）⇒ `0/6 命中` ⇒ 谓词能分辨出处。"
AUD-201-测光核验.md,334,,### AUD201-018 任务书分配的实现路径 `lib/infrastructure/gaia/` 不存在（0 个,lib/infrastructure/gaia/,lib/infrastructure/gaia/,1,,,### AUD201-018 任务书分配的实现路径 `lib/infrastructure/gaia/` 不存在（0 个跟踪文件）
AUD-201-测光核验.md,336,,"- **对象**：派工范围写""实现：… `lib/infrastructure/gaia/`""。",lib/infrastructure/gaia/,lib/infrastructure/gaia/,1,,,"- **对象**：派工范围写""实现：… `lib/infrastructure/gaia/`""。"
AUD-201-测光核验.md,337,,- **现状 → 应为**：`git ls-files -- lib/infrastructure/gaia | wc ,lib/infrastructure/gaia,lib/infrastructure/gaia lib/infrastructure/gaia_xpsd_client/ lib/infrastructure/…,3,,,- **现状 → 应为**：`git ls-files -- lib/infrastructure/gaia | wc -l` = **0**，且该目录在盘上也不存在；Gaia 消费侧实际位于 `lib/infrastructure/gaia_xpsd_client/`（**15** 个跟踪文件，含 `include/astrocs/gaia/types.h`、`src/module_entry.c`）。正本 `AGENTS.md` §7 也写的是 `gaia`（`lib/infrastructure/… + gaia/acr/hips_browser`）⇒ **AGENTS.md 与任务书同源笔误**，实际目录名是 `gaia_xpsd_client`。应为：两处目录名订正为活载体名。
AUD-201-测光核验.md,343,,git ls-files -- lib/infrastructure/gaia | wc -l,lib/infrastructure/gaia,lib/infrastructure/gaia,1,,,git ls-files -- lib/infrastructure/gaia | wc -l
AUD-201-测光核验.md,344,,git ls-files -- lib/infrastructure/gaia_xpsd_client | wc -l,lib/infrastructure/gaia_xpsd_client,lib/infrastructure/gaia_xpsd_client,1,,,git ls-files -- lib/infrastructure/gaia_xpsd_client | wc -l
AUD-201-测光核验.md,353,,| 物理仿真成像（D1） | `实验/photometric-magnitude/` 归档（HST 前向仿真 + `te,实验/photometric-magnitude/,实验/photometric-magnitude/,1,,,| 物理仿真成像（D1） | `实验/photometric-magnitude/` 归档（HST 前向仿真 + `testdata` 真实帧，53 跟踪文件，`results/step1..step8*.json`） | 未复算：其 step2/step8 结论依赖 C++/FITS 产物链路；本节点禁跑 | **需复测**（见 §6） |
AUD-201-测光核验.md,363,,| `k_photo` 绝对窗口 / 反推仪器参数 | — | 新增 `gain=f(k_photo)` | **不会*,eng/ci/,eng/ci/,1,,,| `k_photo` 绝对窗口 / 反推仪器参数 | — | 新增 `gain=f(k_photo)` | **不会**（`eng/ci/` 无该检查，只靠 §10 文字） | **空档** |
AUD-201-测光核验.md,374,,| `docs/science/PHOTOMETRY.md` | 1（418 行） | 全文通读 + 逐式推导 + 官方,docs/science/PHOTOMETRY.md,docs/science/PHOTOMETRY.md,1,,,| `docs/science/PHOTOMETRY.md` | 1（418 行） | 全文通读 + 逐式推导 + 官方两条一手回验 | 1/1 |
AUD-201-测光核验.md,375,,| `docs/science/CALIBRATION.md` | 1（507 行） | 仅按需检索（测光相关部分） |,docs/science/CALIBRATION.md,docs/science/CALIBRATION.md,1,,,| `docs/science/CALIBRATION.md` | 1（507 行） | 仅按需检索（测光相关部分） | 部分 |
AUD-201-测光核验.md,376,,"| `docs/algorithms/PHOTOMETRIC_FIT.md` | 1（316 行） | 检索 `:9,:",docs/algorithms/PHOTOMETRIC_FIT.md,docs/algorithms/PHOTOMETRIC_FIT.md,1,,,"| `docs/algorithms/PHOTOMETRIC_FIT.md` | 1（316 行） | 检索 `:9,:160` 的 mag_tolerance/预过滤回链，与正本 §5 对照 | 部分 |"
AUD-201-测光核验.md,377,,| `docs/algorithms/GAIA_QUERY.md` | 1（297 行） | 检索 `:45-47` 星,docs/algorithms/GAIA_QUERY.md,docs/algorithms/GAIA_QUERY.md,1,,,| `docs/algorithms/GAIA_QUERY.md` | 1（297 行） | 检索 `:45-47` 星等解码、`:52-55` 步长/零点、`:55` 适用域 | 部分 |
AUD-201-测光核验.md,378,,| `docs/science/PSF.md` 测光相关节 | 1（211 行） | 只取 `F_instr` 口径侧（,docs/science/PSF.md,docs/science/PSF.md,1,,,| `docs/science/PSF.md` 测光相关节 | 1（211 行） | 只取 `F_instr` 口径侧（`flux=2πA·sx·sy/3` 由 §16.1② 引） | 部分 |
AUD-201-测光核验.md,379,,| `lib/algorithms/photometry/` | **74** | 深读 6：`spectrum_int,lib/algorithms/photometry/,lib/algorithms/photometry/,1,,,"| `lib/algorithms/photometry/` | **74** | 深读 6：`spectrum_integrator.{h,cpp}`、`star_matcher.cpp`（常数段 + `:435-704`）、`frame_photometry_fit.cpp/.h`（`:296-374`）、`spatial_gain.cpp`（`:482-528`）；余 68 按符号/可达性扫描 | 6 深 / 74 扫 |"
AUD-201-测光核验.md,380,,| `lib/algorithms/calibration/` | **38** | 深读 2：`photometry_,lib/algorithms/calibration/,lib/algorithms/calibration/,1,,,"| `lib/algorithms/calibration/` | **38** | 深读 2：`photometry_apply.{h,cpp}`；余按 `apply_photometry` 可达性扫描 | 2 深 / 38 扫 |"
AUD-201-测光核验.md,381,,| `lib/algorithms/star_detection/` | **38** | 深读 1：`tests/p1,lib/algorithms/star_detection/,lib/algorithms/star_detection/ docs/plugins/algorithms_phase1/03_star_detection.md,2,,,| `lib/algorithms/star_detection/` | **38** | 深读 1：`tests/p1star/p1stardet_node_gate_test.cpp`（上界负例）；口径以 `docs/plugins/algorithms_phase1/03_star_detection.md` 核 | 1 深 / 38 扫 |
AUD-201-测光核验.md,382,,| `lib/infrastructure/gaia/` | **0**（不存在） | 实际改核 `lib/infras,lib/infrastructure/gaia/,lib/infrastructure/gaia/ lib/infrastructure/gaia_xpsd_client/,2,,,| `lib/infrastructure/gaia/` | **0**（不存在） | 实际改核 `lib/infrastructure/gaia_xpsd_client/`（**15** 跟踪文件），深读 `src/module_entry.c` 命中行 | 路径订正见 AUD201-018 |
AUD-201-测光核验.md,383,,| `实验/photometric-magnitude/` | **53** | 清单 + `RESOLUTION_*`,实验/photometric-magnitude/,实验/photometric-magnitude/,1,,,| `实验/photometric-magnitude/` | **53** | 清单 + `RESOLUTION_*` 两份 + `results/gates.json`/`step*.json` 名录核到；未逐文件精读 | 名录级 |
AUD-201-测光核验.md,384,,| `实验/shared/` | **46** | 未进入（本分片结论未依赖它） | 0 |,实验/shared/,实验/shared/,1,,,| `实验/shared/` | **46** | 未进入（本分片结论未依赖它） | 0 |
AUD-201-测光核验.md,390,,1. **任务书第 1 项的公式写错了，且错在方向相反的一侧。** 任务书与派单文字给的是 `F_syn = ∫S(λ),docs/science/PHOTOMETRY.md,docs/science/PHOTOMETRY.md,1,,不成立,"1. **任务书第 1 项的公式写错了，且错在方向相反的一侧。** 任务书与派单文字给的是 `F_syn = ∫S(λ)T(λ)Q(λ)λ dλ × 10^(−0.4·mag_G)`。现行正本 `docs/science/PHOTOMETRY.md:24`、`:55` 明确""**不含** `10^(−0.4·G)`""，并把它列为变更 claim `PHOT-FSYN-CANON-001` 的冻结口径。我独立推导站在正本一侧：XP 采样均值谱的**绝对幅度本身已编码星的亮度**，再乘 `10^(−0.4G)` 是把亮度计入两次，会给逐星 `r_i` 加 `+0.4·G_i` dex，单标量 `location` 吸收不掉。⇒ 任务书这条前提**不成立**；被否定的写法仍以 `compute_f_syn` / `compute_f_syn_cached` 两个公共函数存活并被 3 处测试/工具"
AUD-201-测光核验.md,391,,2. **派工范围里的 `lib/infrastructure/gaia/` 不存在**（0 跟踪文件），真实活载体是 ,lib/infrastructure/gaia/,lib/infrastructure/gaia/ lib/infrastructure/gaia_xpsd_client/,2,,,2. **派工范围里的 `lib/infrastructure/gaia/` 不存在**（0 跟踪文件），真实活载体是 `lib/infrastructure/gaia_xpsd_client/`（15 跟踪文件）。AGENTS.md §7 同源笔误。（AUD201-018）
AUD-201-测光核验.md,410,,1. **XPSD 解码绝对刻度 vs 官方 XP sampled spectrum**（决定性判据）：跑 `lib/a,lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/xpsd_production_validation.py,lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/xpsd_production_validation.py,1,,,1. **XPSD 解码绝对刻度 vs 官方 XP sampled spectrum**（决定性判据）：跑 `lib/algorithms/photometry/cpp/test/gate4_dr3sp_gaiaxpy/xpsd_production_validation.py`（真实 `gaia_client` + `GaiaDR3SP/` 20 片，≥1000 星），产出**入库**；判据 = `astrocs_mag_G(XPSD) − GaiaXPy_mag_G(官方)` 的**色分箱**箱间互差 ≤ 0.02 mag；负例 = 把解码结果乘 `hc/λ` 后该判据**必须红**。
AUD-201-测光核验.md,414,,5. **`实验/photometric-magnitude` D1/D3 复算**：`python 实验/photom,实验/photometric-magnitude,实验/photometric-magnitude 实验/photometric-magnitude/code/step,2,,,5. **`实验/photometric-magnitude` D1/D3 复算**：`python 实验/photometric-magnitude/code/step*.py` 重跑并核对 `results/step*.json` 是否仍可复现（本次未跑，故 §3 表 D1 行为空）。
AUD-201-测光核验.md,415,,6. **`lib/algorithms/calibration/` 与 `docs/science/CALIBRATI,lib/algorithms/calibration/,lib/algorithms/calibration/ docs/science/CALIBRATION.md,2,,,6. **`lib/algorithms/calibration/` 与 `docs/science/CALIBRATION.md` 的测光侧一致性**：我只深读了施加算式一处；标定链其余 36 文件与 CALIBRATION.md 507 行为名录级覆盖，未逐条核。
AUD-201-测光核验.md,441,,"- `find . -name ""__pycache__"" -not -path ""./.git/*""` ⇒ 12 处，",docs/algorithms/anchors/,docs/algorithms/anchors/ artifacts/evidence/v6/,2,,,"- `find . -name ""__pycache__"" -not -path ""./.git/*""` ⇒ 12 处，全部在 `eng/`、`docs/algorithms/anchors/`、`artifacts/evidence/v6/`、`BASS DR3/tools/`（**均不在本分片读取的测光链路目录内**）；"
AUD-202-SNR核验.md,12,,- 权威链已读：`ASTROCS_DESIGN.md` §2.2 / §5.3 → `docs/science/CONT,docs/science/CONTROL_WEIGHT_SNR.md,docs/science/CONTROL_WEIGHT_SNR.md,1,,,- 权威链已读：`ASTROCS_DESIGN.md` §2.2 / §5.3 → `docs/science/CONTROL_WEIGHT_SNR.md`（全文）→
AUD-202-SNR核验.md,13,,`docs/science/NOISE_MODEL.md`（全文）→ `docs/science/PSF_SIGNAL_,docs/science/NOISE_MODEL.md,docs/science/NOISE_MODEL.md docs/science/PSF_SIGNAL_WEIGHT.md,2,,,`docs/science/NOISE_MODEL.md`（全文）→ `docs/science/PSF_SIGNAL_WEIGHT.md`（全文）→
AUD-202-SNR核验.md,14,,`docs/plugins/algorithms_phase1/07_noise_snr.md`（全文，含 §4.1/§,docs/plugins/algorithms_phase1/07_noise_snr.md,docs/plugins/algorithms_phase1/07_noise_snr.md,1,,,`docs/plugins/algorithms_phase1/07_noise_snr.md`（全文，含 §4.1/§4.2a/§4.5/§8b）→
AUD-202-SNR核验.md,15,,`docs/interfaces/data/DATA-002_PHASE_PRODUCT_EXCHANGE.md:99`,docs/interfaces/data/DATA-002_PHASE_PRODUCT_EXCHANGE.md,docs/interfaces/data/DATA-002_PHASE_PRODUCT_EXCHANGE.md eng/packaging/config/defaults.json,2,,,`docs/interfaces/data/DATA-002_PHASE_PRODUCT_EXCHANGE.md:99`、`eng/packaging/config/defaults.json`
AUD-202-SNR核验.md,16,,SNR 域三键、`docs/algorithms/NOISE_ESTIMATION.md`、`docs/algorith,docs/algorithms/NOISE_ESTIMATION.md,docs/algorithms/NOISE_ESTIMATION.md docs/algorithms/PHASE2_COVERAGE.md,2,,,SNR 域三键、`docs/algorithms/NOISE_ESTIMATION.md`、`docs/algorithms/PHASE2_COVERAGE.md`。
AUD-202-SNR核验.md,23,,生产链（scheduler 路径，`lib/infrastructure/scheduler/src/module_ad,lib/infrastructure/scheduler/src/module_adapters.cpp,lib/infrastructure/scheduler/src/module_adapters.cpp,1,,,生产链（scheduler 路径，`lib/infrastructure/scheduler/src/module_adapters.cpp`）：
AUD-202-SNR核验.md,44,,| PixInsight | A 开源(文档) | `pixinsight.com/doc/docs/ImageWeig,docs/ImageWeighting,docs/ImageWeighting,1,,,| PixInsight | A 开源(文档) | `pixinsight.com/doc/docs/ImageWeighting`（式[16][18][20]）；本仓 `PSF_SIGNAL_WEIGHT.md:41-53` 已逐字核对 | PSFSNR=功率比口径、PSFSW=权重 | 方法学对照，非常数来源 |
AUD-202-SNR核验.md,45,,| 本仓实验 | B | `实验/absolute-snr/results/b1_sky_scan.json`、`b2_,实验/absolute-snr/results/b1_sky_scan.json,实验/absolute-snr/results/b1_sky_scan.json,1,,,| 本仓实验 | B | `实验/absolute-snr/results/b1_sky_scan.json`、`b2_noise_terms.json`、`b4_integration.json`（seed 20260921） | 天光单调性、双计偏差、配对恒等 | 见各 JSON 冻结配置 |
