id,category,priority,producer,release_blocker,owner_decision,title,fix_state,verified_state,evidence_file_field,n_headings,file,line,files_all
V2-N-02,G_GOV_GATE,P1,V2,Y,,已删函数仍以 VERIFIED 留在 API 合同表而新公共函数未登记 ⇒ CON-API-CONTRACTS 在干净检出必红,OPEN,,问题扫描/findings/G_GOV_GATE/p0/V2.md,1,问题扫描/findings/G_GOV_GATE/p0/V2.md,14,问题扫描/findings/G_GOV_GATE/p0/V2.md
V2-N-09,G_GOV_GATE,P1,V2-D2,Y,C-09,"`psf_mode` 是无条件字面量 `""fast""` ⇒ 走精确路径也标 fast，锁只查键名不查值",OPEN,FIXED,问题扫描/findings/G_GOV_GATE/p0/V2-D2.md,1,问题扫描/findings/G_GOV_GATE/p0/V2-D2.md,11,问题扫描/findings/G_GOV_GATE/p0/V2-D2.md
V2-N-10,G_GOV_GATE,P1,V2-D2,Y,,极限星等迭代：不收敛为 fail-open、`capped` 靠 `fmod` 猜、`converged`/`query_failed` 不落交付面,OPEN,FIXED,问题扫描/findings/G_GOV_GATE/p0/V2-D2.md,1,问题扫描/findings/G_GOV_GATE/p0/V2-D2.md,16,问题扫描/findings/G_GOV_GATE/p0/V2-D2.md
V4-N-04,G_GOV_GATE,P1,V4,Y,,我把 M8-F-001 自降为 PARTIAL：新采集 R11 无任何 CI 执行面,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V4.md,1,问题扫描/findings/G_GOV_GATE/p1/V4.md,3,问题扫描/findings/G_GOV_GATE/p1/V4.md
V6-N-01,G_GOV_GATE,P1,V6,Y,,「追溯锚订正」实际删掉 TRACEABILITY.csv 四行，直接砍断两条 FROZEN SCI 的追溯端点并使 CON-TRACEABILITY 变红,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V6.md,1,问题扫描/findings/G_GOV_GATE/p1/V6.md,3,问题扫描/findings/G_GOV_GATE/p1/V6.md
V6-N-02,G_GOV_GATE,P1,V6,Y,,给 MATRIX 的 CSV 注入 UTF-8 BOM 令整条同构校验提前 return，且只改视图未改被自己声明为权威的 JSON,OPEN,MOVED,问题扫描/findings/G_GOV_GATE/p1/V6.md,1,问题扫描/findings/G_GOV_GATE/p1/V6.md,12,问题扫描/findings/G_GOV_GATE/p1/V6.md
V6-N-04,G_GOV_GATE,P1,V6-evid,Y,C-09,冻结 SCI 文档的推导权威指向 gitignored 目录 ⇒ 干净检出无法复核任何一条新科学锚,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V6-evid.md,2,问题扫描/findings/G_GOV_GATE/p1/V6-evid.md,3,问题扫描/findings/G_GOV_GATE/p1/V6-evid.md;问题扫描/findings/G_GOV_GATE/p1/V6.md
V6-N-05,G_GOV_GATE,P1,V6-evid,Y,,README 自述与**同一提交**的 diff 直接矛盾：声明「未改仓库树 lib/core」，实际该提交给 `module_adapters.cpp` 加了 162 行,OPEN,FIXED,问题扫描/findings/G_GOV_GATE/p1/V6-evid.md,1,问题扫描/findings/G_GOV_GATE/p1/V6-evid.md,12,问题扫描/findings/G_GOV_GATE/p1/V6-evid.md
V6-N-10,G_GOV_GATE,P1,V4,Y,C-09,有修无账：账本 20 条的 fix_commit 全集与本轮 9 个真改代码的提交完全不相交,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V4.md,1,问题扫描/findings/G_GOV_GATE/p1/V4.md,6,问题扫描/findings/G_GOV_GATE/p1/V4.md
V9-N-01,G_GOV_GATE,P1,V9,Y,,（P1·簇1 机制③+④的合成实例，且**直接推翻我工单 A1 的写法**）`c3452d48` 把三行「冻结科学门」从 `docs/TRACEABILITY.csv` **净删 4 行 / 0 新增**，而 CON-TRACEABILIT,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9.md,1,问题扫描/findings/G_GOV_GATE/p1/V9.md,3,问题扫描/findings/G_GOV_GATE/p1/V9.md
V9-N-02,G_GOV_GATE,P1,V9,Y,,（P1·机制③的放大器）`check_traceability_matrix.py:387-390` 在表头不等处**直接 return** ⇒ 其后的行级发散**全部被遮蔽**，每次只暴露一类问题,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9.md,1,问题扫描/findings/G_GOV_GATE/p1/V9.md,9,问题扫描/findings/G_GOV_GATE/p1/V9.md
V9-N-03,G_GOV_GATE,P1,V9,Y,,"（P1）`TRACEABILITY_MATRIX.csv` 的 **BOM 在 HEAD blob 里**（非本机脏），而 checker 用 `encoding=""utf-8""` 打开 ⇒ 干净检出即红",OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9.md,1,问题扫描/findings/G_GOV_GATE/p1/V9.md,14,问题扫描/findings/G_GOV_GATE/p1/V9.md
V9-N-04,G_GOV_GATE,P1,V9,Y,,（P1·新增必红门 A5）`CON-API-CONTRACTS`（非豁免，三 profile）：`API_CONTRACTS.csv:371` 仍把 `estimate_mag_lim_by_density` 记 `VERIFIED`，而该,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9.md,1,问题扫描/findings/G_GOV_GATE/p1/V9.md,18,问题扫描/findings/G_GOV_GATE/p1/V9.md
V9-N-05,G_GOV_GATE,P1,V9,Y,,（P1·新增必红门 A6 + 一条口径地雷）`DOC-LINE-ANCHORS`：41 条 bindings 里 **13 条 `C4 BINDING_VIOLATION`**；而**本机口径另有 35 条 `C2 ambiguous`，两,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9.md,1,问题扫描/findings/G_GOV_GATE/p1/V9.md,22,问题扫描/findings/G_GOV_GATE/p1/V9.md
V9-N-06,G_GOV_GATE,P1,V9,Y,,（P1·连带放大，非独立缺陷但决定工单量）实体红 4-5 个会被**放大成 6-7 个红门**,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9.md,1,问题扫描/findings/G_GOV_GATE/p1/V9.md,27,问题扫描/findings/G_GOV_GATE/p1/V9.md
V9-N-08,G_GOV_GATE,P1,V9-b,Y,,"（P1·机制④新根因）`CON-COMMENTS` 当前是**假绿**而非合规：注释提取正则 `re.S` 使 `//.*` **一路吞到文件尾** ⇒ 一条含""冻结""的注释即可抑制整文件的 V19R2/V19R3 违规",OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,3,问题扫描/findings/G_GOV_GATE/p1/V9-b.md
V9-N-09,G_GOV_GATE,P1,V9-b,Y,,（P1·机制⑤）39 道 `ctest-target` 门**不带 `--fail-if-no-tests`** ⇒ 目标改名/未构建即记 PASS，且本仓有真机直证其退出码为 0,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,8,问题扫描/findings/G_GOV_GATE/p1/V9-b.md
V9-N-10,G_GOV_GATE,P1,V9-b,Y,,（P1·机制②新通道）`ci/run.py:898` 把 **exit 77 无条件判为 `SKIPPED(waivable)`，不看该门的 `waivable`** ⇒ 非豁免门可由 checker 自己 `sys.exit(77)` 从,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,13,问题扫描/findings/G_GOV_GATE/p1/V9-b.md
V9-N-12,G_GOV_GATE,P1,V9-b,Y,,"（P1·**直接推翻""定向复跑全绿""这条自证手段**）`impact_map.json` 只触达 71/130 门 ⇒ **74 门既不在任何 rule 也不在 fallback**，其中含**当前必红的 `DOC-LINE-ANCHORS",OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,18,问题扫描/findings/G_GOV_GATE/p1/V9-b.md
V9-N-14,G_GOV_GATE,P1,V9-b,Y,,（P1·机制③在册无载体 + 9% 采集率）`CI-BINDING-TESTS` 的命令只匹配 **21 个文件中的 2 个、379 个 test-def 中的 33 个（9%）**；`validate_registry.py` 与两个关键,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,23,问题扫描/findings/G_GOV_GATE/p1/V9-b.md
V9-N-15,G_GOV_GATE,P1,V9-b,Y,,（P1·豁免面被用于**固定化规范违规**）`UT-CLI`（非豁免）把根目录产物写进 `dirty_ignore` ⇒ 门对根目录产物永久失明,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-b.md,28,问题扫描/findings/G_GOV_GATE/p1/V9-b.md
V9-N-18,G_GOV_GATE,P1,V9-c,Y,,（P1·机制④四门清单）`CON-CONFIG-CONTRACTS`、`CON-BUILD-GRAPH`、`CON-SCIENCE-UNITS`、`CON-TEST-CONTRACTS`、`CON-DOC-SYMBOLS` 五道门的判据是*,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-c.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-c.md,3,问题扫描/findings/G_GOV_GATE/p1/V9-c.md
V9-N-19,G_GOV_GATE,P1,V9-c,Y,,（P2·旧证据不可用）6 个 `DEEP-*` 门的最新证据停在 **2026-09-05T20:48:42Z**，而其中 **两门现已 `waivable=false`**,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-c.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-c.md,8,问题扫描/findings/G_GOV_GATE/p1/V9-c.md
V9-N-20,G_GOV_GATE,P1,V9-c,Y,,"（登记为**负结果**，防邻站误修）两例""疑红实绿""，V9 自行纠正后**不立危害条**",OPEN,,问题扫描/findings/G_GOV_GATE/p1/V9-c.md,1,问题扫描/findings/G_GOV_GATE/p1/V9-c.md,12,问题扫描/findings/G_GOV_GATE/p1/V9-c.md
W1-N-03,G_GOV_GATE,P1,W1,Y,,（P1）未跟踪模块迁移面**整块零编译**，且新注释与负责人在案裁决相反（约 1400 行新适配器代码从未进过编译器）,OPEN,,问题扫描/findings/G_GOV_GATE/p1/W1.md,1,问题扫描/findings/G_GOV_GATE/p1/W1.md,3,问题扫描/findings/G_GOV_GATE/p1/W1.md
W1-N-05,G_GOV_GATE,P1,W1-b,Y,,（P1）**新跨 DLL 边界结构不带自描述**：`hp_drizzle_api.h:104-111` 的 `HpAutoNsideResult`（P17 新增、`HP_DRIZZLE_API` 导出面，含 int 与 double×3 与,OPEN,,问题扫描/findings/G_GOV_GATE/p1/W1-b.md,1,问题扫描/findings/G_GOV_GATE/p1/W1-b.md,3,问题扫描/findings/G_GOV_GATE/p1/W1-b.md
W1-N-06,G_GOV_GATE,P1,W1-b,Y,,（P1）「负责人裁定」**零登记**（机制⑫ 新实例）：P17 nside 语义三处引用一条不入登记面的裁决,OPEN,,问题扫描/findings/G_GOV_GATE/p1/W1-b.md,1,问题扫描/findings/G_GOV_GATE/p1/W1-b.md,7,问题扫描/findings/G_GOV_GATE/p1/W1-b.md
W5-N-07,G_GOV_GATE,P1,W5,Y,,（P1）`include/astrocs/abi/status_codes.h:210-211` 声明 `acs_status_name_v1`/`acs_status_domain_name_v1`，注释承诺稳定枚举→冻结字符串名（非法值,OPEN,,问题扫描/findings/G_GOV_GATE/p1/W5.md,1,问题扫描/findings/G_GOV_GATE/p1/W5.md,3,问题扫描/findings/G_GOV_GATE/p1/W5.md
W5-N-08,G_GOV_GATE,P1,W5,Y,,（P1）`module_adapters.cpp:300-315` 的 `status_str` 是**第 4 份私有名值表**，且**缺 `ACS_ERR_EXCEPTION=10`** ⇒ 打 UNKNOWN(10)、域折叠落 INTE,OPEN,,问题扫描/findings/G_GOV_GATE/p1/W5.md,1,问题扫描/findings/G_GOV_GATE/p1/W5.md,7,问题扫描/findings/G_GOV_GATE/p1/W5.md
W5-N-09,G_GOV_GATE,P1,W5,Y,,（P1）错误码登记事实源**文件不存在**：`lib/orchestrator/cpp/include/orchestrator.h:111` 与 `tools/gen_audit_pack.py:74` 都引 `engineering/c,OPEN,,问题扫描/findings/G_GOV_GATE/p1/W5.md,1,问题扫描/findings/G_GOV_GATE/p1/W5.md,10,问题扫描/findings/G_GOV_GATE/p1/W5.md
FD-G-003,G_GOV_GATE,P2,FD,N,,基线文件自陈「当前 linux-main 有约 10 项红灯且不得登记进基线」——其中含本审计定为「结构性空壳」的 CON-COMMENTS,OPEN,,问题扫描/findings/G_GOV_GATE/p2/FD_shadow_agents_md.md,1,问题扫描/findings/G_GOV_GATE/p2/FD_shadow_agents_md.md,3,问题扫描/findings/G_GOV_GATE/p2/FD_shadow_agents_md.md
M1a-G-003,G_GOV_GATE,P2,M1a,N,,同一校验条件在请求层/会话层/描述符层内联重复，未接单一机器源,OPEN,,问题扫描/findings/G_GOV_GATE/p2/M1a_L01_L02.md,1,问题扫描/findings/G_GOV_GATE/p2/M1a_L01_L02.md,3,问题扫描/findings/G_GOV_GATE/p2/M1a_L01_L02.md
M2a-G-2,G_GOV_GATE,P2,M2a,N,,DATA 合同 ID 闭包检查器的正则只覆盖带 -NNN 后缀的形态，约半数在册 DATA-* 落在门外，而合同自称「全部登记、无重复」,OPEN,,问题扫描/findings/G_GOV_GATE/p2/M2a_L04_L10.md,1,问题扫描/findings/G_GOV_GATE/p2/M2a_L04_L10.md,5,问题扫描/findings/G_GOV_GATE/p2/M2a_L04_L10.md
M2a-G-3,G_GOV_GATE,P2,M2a,N,,模块版本 / ABI 版本 / 产品 VERSION 三处共用同一字面量 0.11.0-alpha.2，违 §16.1 版本命名空间分离,OPEN,,问题扫描/findings/G_GOV_GATE/p2/M2a_L04_L10.md,1,问题扫描/findings/G_GOV_GATE/p2/M2a_L04_L10.md,22,问题扫描/findings/G_GOV_GATE/p2/M2a_L04_L10.md
M4-G-02,G_GOV_GATE,P2,M4,N,,整阶段 Session 以 astrocs.phase2.resample 假身份驻留模块注册表，占位 ID 无权威页,OPEN,,问题扫描/findings/G_GOV_GATE/p2/M4_L08_L09.md,1,问题扫描/findings/G_GOV_GATE/p2/M4_L08_L09.md,4,问题扫描/findings/G_GOV_GATE/p2/M4_L08_L09.md
M6b-G-007,G_GOV_GATE,P2,M6b,N,,"宪章点名的 L0 文档与分层元描述互相矛盾：`docs/owner/PHASE_OVERVIEW.md` 不存在，两套""当前分层""叙述并存，Wiki 被写成 L0 前置",OPEN,,问题扫描/findings/G_GOV_GATE/p2/M6b_L16_L18.md,1,问题扫描/findings/G_GOV_GATE/p2/M6b_L16_L18.md,3,问题扫描/findings/G_GOV_GATE/p2/M6b_L16_L18.md
M6b-G-008,G_GOV_GATE,P2,M6b,N,,冻结面表述与实际状态并存冲突：Phase3 四投影集合新旧两版同时流通,OPEN,,问题扫描/findings/G_GOV_GATE/p2/M6b_L16_L18.md,1,问题扫描/findings/G_GOV_GATE/p2/M6b_L16_L18.md,22,问题扫描/findings/G_GOV_GATE/p2/M6b_L16_L18.md
M8a-G-009,G_GOV_GATE,P2,M8a,N,,vendored json-schema-validator 无许可全文、无登记，版本只活在 Makefile 注释（裁决 P1→P2）,OPEN,,问题扫描/findings/G_GOV_GATE/p2/M8a_L25_L27.md,1,问题扫描/findings/G_GOV_GATE/p2/M8a_L25_L27.md,8,问题扫描/findings/G_GOV_GATE/p2/M8a_L25_L27.md
M8a-G-010,G_GOV_GATE,P2,M8a,N,,cfitsio 完整性证明只覆盖 60 源 + 1 头，且上游 4.7.0 安全修复无跟进评估记录,OPEN,,问题扫描/findings/G_GOV_GATE/p2/M8a_L25_L27.md,1,问题扫描/findings/G_GOV_GATE/p2/M8a_L25_L27.md,27,问题扫描/findings/G_GOV_GATE/p2/M8a_L25_L27.md
V11-N-03,G_GOV_GATE,P2,V11,N,,`GaiaSpectrumStar` 旧镜像 ⇒ **不越界但静默错位**：重投影验证图除第 1 颗星外坐标皆错,OPEN,,问题扫描/findings/G_GOV_GATE/p0/V11.md,1,问题扫描/findings/G_GOV_GATE/p0/V11.md,24,问题扫描/findings/G_GOV_GATE/p0/V11.md
V13-N-05,G_GOV_GATE,P2,V13-b,N,,登记面零宿主新口径计数：**28 枚非登记面零宿主**（SCI 侧 14 为本层新案；此口径不与八级阶梯引用度相加）,OPEN,STILL,问题扫描/findings/G_GOV_GATE/p1/V13-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V13-b.md,18,问题扫描/findings/G_GOV_GATE/p1/V13-b.md
V13-N-07,G_GOV_GATE,P2,V13-b,N,C-09,制度缺口：登记面对新编号**零承载要求** ⇒ 「新造未登记」在制度上无可违之规（附一条 SUPERSEDED 自毁）,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V13-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V13-b.md,24,问题扫描/findings/G_GOV_GATE/p1/V13-b.md
V13-N-08,G_GOV_GATE,P2,V13-b,N,,工作树根目录遗留 p8..p11-files.patch（归批提醒，非本层所为）,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V13-b.md,1,问题扫描/findings/G_GOV_GATE/p1/V13-b.md,31,问题扫描/findings/G_GOV_GATE/p1/V13-b.md
V14-N-07,G_GOV_GATE,P2,V14-c,N,,四个新 `SNR_API` 导出在**第三登记面**（`module.yaml` 的 exports/source_symbols）同样零登记，而该字段头注自述「源码核对清单…禁止手抄他版」,OPEN,,问题扫描/findings/G_GOV_GATE/p1/V14-c.md,1,问题扫描/findings/G_GOV_GATE/p1/V14-c.md,11,问题扫描/findings/G_GOV_GATE/p1/V14-c.md
V16-N-01,G_GOV_GATE,P2,V5,N,,"`ci/known_failures.json` 的两条 waiver 依据指向 gitignored 工作区 ⇒ ""红被制度化豁免""叠加""豁免依据不可复核""",OPEN,,问题扫描/findings/G_GOV_GATE/p2/V5.md,1,问题扫描/findings/G_GOV_GATE/p2/V5.md,32,问题扫描/findings/G_GOV_GATE/p2/V5.md
V19-N-09,G_GOV_GATE,P2,V19,N,,（P2）7 道门 changed_paths 与 5 条 impact rule 是零 tracked 命中的死模式（3 条正落 gitignored 区）⇒ 这些路径上的变更永不触发对应门,OPEN,,问题扫描/findings/G_GOV_GATE/p2/V19.md,1,问题扫描/findings/G_GOV_GATE/p2/V19.md,3,问题扫描/findings/G_GOV_GATE/p2/V19.md
V19-N-10,G_GOV_GATE,P2,V19,N,,（P2）outputs 与 dirty_ignore 与 .gitignore 三面零联动：两条半登记产物既不能提交也不被忽略,OPEN,,问题扫描/findings/G_GOV_GATE/p2/V19.md,1,问题扫描/findings/G_GOV_GATE/p2/V19.md,6,问题扫描/findings/G_GOV_GATE/p2/V19.md
V19-N-11,G_GOV_GATE,P2,V19,N,,（P2）glob 型输入零校验：CI-BINDING-TESTS 的 -p 模式若被改到匹配 0 文件，门永久绿且两个守卫都不触发,OPEN,,问题扫描/findings/G_GOV_GATE/p2/V19.md,1,问题扫描/findings/G_GOV_GATE/p2/V19.md,9,问题扫描/findings/G_GOV_GATE/p2/V19.md
V19-N-12,G_GOV_GATE,P2,V19,N,,（负结果 · 不立条，供邻站定性与防误报）,OPEN,,问题扫描/findings/G_GOV_GATE/p2/V19.md,1,问题扫描/findings/G_GOV_GATE/p2/V19.md,12,问题扫描/findings/G_GOV_GATE/p2/V19.md
V5-N-02,G_GOV_GATE,P2,V5,N,,「全部拼接点带容量」的修复声明覆盖面不实：gaia_plan 仍是同型无界推进（当前有界、无豁免注释）,OPEN,,问题扫描/findings/G_GOV_GATE/p2/V5.md,1,问题扫描/findings/G_GOV_GATE/p2/V5.md,14,问题扫描/findings/G_GOV_GATE/p2/V5.md
V5-N-04,G_GOV_GATE,P2,V5,N,,新剪枝的科学口径五处同源全缺：文档 0 行、0.25 裕量的权威文件不版本化、测试 0 触达,OPEN,,问题扫描/findings/G_GOV_GATE/p2/V5.md,1,问题扫描/findings/G_GOV_GATE/p2/V5.md,24,问题扫描/findings/G_GOV_GATE/p2/V5.md
V9-N-11,G_GOV_GATE,P2,V9-c,N,,（P2·设计即静默）`API-DOCS`、`UNIT-CLOSURE` 在 `ci/run.py:103 EMPTY_OUTPUT_SILENCE_EXEMPT` 名单内 ⇒ **exit 0 且 stdout/stderr 全空仍记 PA,OPEN,,问题扫描/findings/G_GOV_GATE/p2/V9-c.md,1,问题扫描/findings/G_GOV_GATE/p2/V9-c.md,3,问题扫描/findings/G_GOV_GATE/p2/V9-c.md
V9-N-13,G_GOV_GATE,P2,V9-c,N,,（P2·`--focus`/`--changed-from` 类 CI 口径漏门）`changed_paths` **99/130 门不覆盖其自身 checker 脚本路径**、**124/130 不含 `ci/checks.json`**,OPEN,,问题扫描/findings/G_GOV_GATE/p2/V9-c.md,1,问题扫描/findings/G_GOV_GATE/p2/V9-c.md,6,问题扫描/findings/G_GOV_GATE/p2/V9-c.md
W5-N-10,G_GOV_GATE,P2,W5,N,,"（P2）退出码面三缺：`commands.cpp:306 rc=124`（超时）与 `:309 rc=127`（spawn 失败）**不在冻结码集 {0,2..10,70} 也不在 jsonl schema 的 exit_code enum",OPEN,,问题扫描/findings/G_GOV_GATE/p2/W5.md,1,问题扫描/findings/G_GOV_GATE/p2/W5.md,3,问题扫描/findings/G_GOV_GATE/p2/W5.md
W5-N-11,G_GOV_GATE,P2,W5,N,,（P2）诊断可定位性：`LOGGING_DIAGNOSTICS_STANDARD.md:9` 要求的「source」一环**无任何机制承载**——`__FILE__`/`__LINE__` 在生产 706 文件的日志调用中 **0 命中**,OPEN,,问题扫描/findings/G_GOV_GATE/p2/W5.md,1,问题扫描/findings/G_GOV_GATE/p2/W5.md,6,问题扫描/findings/G_GOV_GATE/p2/W5.md
W5-N-12,G_GOV_GATE,P2,W5,N,,（P2）门面 Python 吞错的危险子集在**门自身**：`tools/quality/check_complexity.py:65` 的 `except OSError: continue` 使**读不到的文件既不计入 `out[fil,OPEN,,问题扫描/findings/G_GOV_GATE/p2/W5.md,1,问题扫描/findings/G_GOV_GATE/p2/W5.md,9,问题扫描/findings/G_GOV_GATE/p2/W5.md
W5-N-13,G_GOV_GATE,P2,W5,N,,（P2）解压重试**无字节封顶**：`aio_ahpx_reader.cpp:476`(ZSTD)/`:494`(LZ4) 以 `estSize=blk->size*8` 起、失败则 `*=4`、**最多 8 轮** ⇒ 第 k 轮目标缓冲,OPEN,,问题扫描/findings/G_GOV_GATE/p2/W5.md,1,问题扫描/findings/G_GOV_GATE/p2/W5.md,12,问题扫描/findings/G_GOV_GATE/p2/W5.md
W5-N-14,G_GOV_GATE,P2,W5,N,,（P2）`drizzle_engine.cpp:1149`（直写）与 `:2275`（分块）同构 `try { hmeta.gain = stod(gain_str); } catch (...) {}` ⇒ **产品头写出「看起来是产品事,OPEN,,问题扫描/findings/G_GOV_GATE/p2/W5.md,1,问题扫描/findings/G_GOV_GATE/p2/W5.md,15,问题扫描/findings/G_GOV_GATE/p2/W5.md
W5-N-15,G_GOV_GATE,P2,W5,N,,（P2）`aio_fits.cpp:389` 的通用数值关键字助手 `try{return stod(v);}catch{return def;}` **把「解析失败」与「键不存在/空值」折叠为同一默认值**；`:491 catch(...,OPEN,,问题扫描/findings/G_GOV_GATE/p2/W5.md,1,问题扫描/findings/G_GOV_GATE/p2/W5.md,18,问题扫描/findings/G_GOV_GATE/p2/W5.md
M2a-H-1,H_NUMERIC,P0,M2a,Y,,precision_mode 不参与累加域选择：核心 IR 通道恒 FP32 累加，config 要 FP64 也拿不到 float64 累积（违宪章 §5.3）,FIXED,FIXED,问题扫描/findings/H_NUMERIC/p0/M2a_L04_L10.md,1,问题扫描/findings/H_NUMERIC/p0/M2a_L04_L10.md,5,问题扫描/findings/H_NUMERIC/p0/M2a_L04_L10.md
M2a-H-2,H_NUMERIC,P0,M2a,Y,A-11,variance≤0 的源像素被整颗丢弃（信号/覆盖/nContrib 一并丢失，无计数）：不确定度面被当 validity 掩膜，且该语义 SCI 未定义,OPEN,,问题扫描/findings/H_NUMERIC/p0/M2a_L04_L10.md,1,问题扫描/findings/H_NUMERIC/p0/M2a_L04_L10.md,29,问题扫描/findings/H_NUMERIC/p0/M2a_L04_L10.md
M3b-H-01,H_NUMERIC,P0,M3b,Y,,mad 列实为 RMSE 再乘 MAD→σ 系数 1.4826 充当残差 σ，排异门等效收紧,FIXED,VERIFIED,问题扫描/findings/H_NUMERIC/p0/M3b_L06.md,1,问题扫描/findings/H_NUMERIC/p0/M3b_L06.md,3,问题扫描/findings/H_NUMERIC/p0/M3b_L06.md
M9-H-1,H_NUMERIC,P0,M9,Y,,Gaia 模块 manifest 拼接：snprintf 返回「本应写入数」推进指针 + 转义函数无容量入参 → 512 字节栈缓冲越界写，且同一越界长度被回读进产品,FIXED,FIXED,问题扫描/findings/H_NUMERIC/p0/M9_L24_L26.md,1,问题扫描/findings/H_NUMERIC/p0/M9_L24_L26.md,5,问题扫描/findings/H_NUMERIC/p0/M9_L24_L26.md
M9-H-2,H_NUMERIC,P0,M9,Y,,XPSD 自报 spectrumCount 无任何上限即用作分配步长与每星 memcpy 长度 → 堆越界读 + 数百 MB 级 OOM 放大 + 污染下游测光输入,FIXED,FIXED,问题扫描/findings/H_NUMERIC/p0/M9_L24_L26.md,1,问题扫描/findings/H_NUMERIC/p0/M9_L24_L26.md,30,问题扫描/findings/H_NUMERIC/p0/M9_L24_L26.md
M1a-H-001,H_NUMERIC,P1,M1a,Y,,节点重采样 worker 内 signal sampler 打开失败 fail-open：整行带停留 NaN/覆盖=0 却照常计入执行数并发布产品,OPEN,,问题扫描/findings/H_NUMERIC/p1/M1a_L01_L02.md,1,问题扫描/findings/H_NUMERIC/p1/M1a_L01_L02.md,3,问题扫描/findings/H_NUMERIC/p1/M1a_L01_L02.md
M2b-H-01,H_NUMERIC,P1,M2b,Y,,sky fraction 序列化精度三向不一致（properties 固定 6 位小数 / manifest %.8f / 冻结容差 <1e-9），深 order 小覆盖被写成 0.000000，测试取可整除样本且双侧同格式故恒过,OPEN,,问题扫描/findings/H_NUMERIC/p1/M2b_L03_L15.md,1,问题扫描/findings/H_NUMERIC/p1/M2b_L03_L15.md,7,问题扫描/findings/H_NUMERIC/p1/M2b_L03_L15.md
M3-H-001,H_NUMERIC,P1,M3,Y,,`fill` 的非空间场分支不 apply `variance_floor`，退化模型可产出全帧 `variance=0` / `ivar=0`,OPEN,,问题扫描/findings/H_NUMERIC/p1/M3_L05_L07.md,1,问题扫描/findings/H_NUMERIC/p1/M3_L05_L07.md,4,问题扫描/findings/H_NUMERIC/p1/M3_L05_L07.md
M3-H-002,H_NUMERIC,P1,M3,Y,,`snr_noise_scale_law` 无条件缩放 `variance`，只在 `α²>0` 且有限时缩放 `ivar` → 可产出 `variance>0` 而 `ivar=0` 的自相矛盾模型,OPEN,,问题扫描/findings/H_NUMERIC/p1/M3_L05_L07.md,1,问题扫描/findings/H_NUMERIC/p1/M3_L05_L07.md,25,问题扫描/findings/H_NUMERIC/p1/M3_L05_L07.md
M3b-H-02,H_NUMERIC,P1,M3b,Y,,未收敛+硬钳位参数被编排层判有效；fvec=1e10 巨残差污染 χ²；λ 无界,OPEN,,问题扫描/findings/H_NUMERIC/p1/M3b_L06.md,1,问题扫描/findings/H_NUMERIC/p1/M3b_L06.md,3,问题扫描/findings/H_NUMERIC/p1/M3b_L06.md
