id,symbol,header,linkage,full_signature,units,valid_range,nullable,ownership,lifetime,mutability,blocking,thread_safety,reentrancy,async_completion,error_model,determinism,precision,config_keys,upstream_ids,test_ids,status
API-iterative_reproject,iterative_reproject,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,"IterativeReprojectResult iterative_reproject( const std::vector<StarPoint>& U, const std::vector<double>& gaia_ra, const std::vector<double>& gaia_dec, const Trans& initial_trans, const std::vector<MatchPair>& initial_inliers, double ra0, double dec0, double s0, int img_width, int img_height, Logger* logger = nullptr );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-set_detector_handle,set_detector_handle,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,void set_detector_handle(intptr_t handle);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-set_gaia_handle,set_gaia_handle,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,void set_gaia_handle(intptr_t handle);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-solve,solve,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,"void solve( const std::string& image_path, double ra0, double dec0, double focal_length_mm, double pixel_size_um, const IPVSolverParams& params, WcsFitResult* result );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-solve_from_detections_v1,solve_from_detections_v1,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,"void solve_from_detections_v1( const double* detections, int n_detections, int image_width, int image_height, double ra0, double dec0, double focal_length_mm, double pixel_size_um, const IPVSolverParams& params, WcsFitResult* result );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-solve_from_memory,solve_from_memory,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,"void solve_from_memory( const float* pixels, int width, int height, double ra0, double dec0, double focal_length_mm, double pixel_size_um, const IPVSolverParams& params, WcsFitResult* result );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-solve_from_memory_with_callback,solve_from_memory_with_callback,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,"void solve_from_memory_with_callback( const float* pixels, int width, int height, double ra0, double dec0, double focal_length_mm, double pixel_size_um, const IPVSolverParams& params, DetectionSinkFn callback, void* user_data, WcsFitResult* result );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-solve_from_memory_with_callback_f64,solve_from_memory_with_callback_f64,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,"void solve_from_memory_with_callback_f64( const double* pixels, int width, int height, double ra0, double dec0, double focal_length_mm, double pixel_size_um, const IPVSolverParams& params, DetectionSinkFn callback, void* user_data, WcsFitResult* result );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-solve_post_select,solve_post_select,lib/plate_solve/cpp/ipv/include/ipv_solver.h,C,"private: void solve_post_select( StarSelection& selection, const IPVSolverParams& params, double ra0, double dec0, WcsFitResult* result );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-init_triangle_logger,init_triangle_logger,lib/plate_solve/cpp/ipv/include/ipv_triangle.h,C,void init_triangle_logger(const std::string& path);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-triangle_match,triangle_match,lib/plate_solve/cpp/ipv/include/ipv_triangle.h,C,"TriangleMatchResult triangle_match( const std::vector<StarPoint>& U, const std::vector<StarPoint>& W, int n_stars_A = 60, int n_stars_B = 60, double tolerance = 0.002, double s0 = 0.0 );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-build_wcs,build_wcs,lib/plate_solve/cpp/ipv/include/ipv_wcs.h,C,"WcsFitResult build_wcs( const SimTransform& transform, double s0, int img_width, int img_height, double ra0, double dec0, const std::vector<StarPoint>& U, const std::vector<StarPoint>& W_flipped, const std::vector<MatchPair>& inliers, int flip_mode );",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-AST-001,TEST-IPV-001,VERIFIED
API-snr_estimate,snr_estimate,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_estimate(const float* data, int h, int w, const double* psf, int n_stars, double sigma_residual, float* out_snr);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_estimate_f64,snr_estimate_f64,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_estimate_f64(const double* data, int h, int w, const double* psf, int n_stars, double sigma_residual, float* out_snr);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_extract_model,snr_extract_model,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_extract_model(const double* psf, int n_stars, double sigma_residual, const SnrWcsParams* wcs, SnrModel* out_model);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_extract_model_v2,snr_extract_model_v2,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_extract_model_v2(const double* psf, int n_stars, double sigma_residual, const SnrWcsParams* wcs, int value_dtype, SnrModelV2* out_model);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_extract_model_v3,snr_extract_model_v3,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_extract_model_v3(const double* psf, int n_stars, double sigma_residual, const SnrWcsParams* wcs, int value_dtype, const int64_t* star_ids, const uint32_t* quality_flags, const uint32_t* photometric_status, SnrModelV3* out_model);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_free_model,snr_free_model,lib/snr_estimator/cpp/include/snr_estimator.h,C,SNR_API void snr_free_model(SnrModel* model);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_free_model_v2,snr_free_model_v2,lib/snr_estimator/cpp/include/snr_estimator.h,C,SNR_API void snr_free_model_v2(SnrModelV2* model);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_free_model_v3,snr_free_model_v3,lib/snr_estimator/cpp/include/snr_estimator.h,C,SNR_API void snr_free_model_v3(SnrModelV3* model);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_noise_gain_variance,snr_noise_gain_variance,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API double snr_noise_gain_variance(double signal, double gain_e_per_adu, double read_noise_e);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_noise_model_v1,snr_noise_model_v1,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_noise_model_v1(const float* data, int h, int w, const float* source_mask, const double* star_x, const double* star_y, int n_stars, const SnrNoiseModelConfig* cfg, NoiseWeightModelV1* out_model);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,DATA-HIPS-IVAR-001,TEST-SNR-001,VERIFIED
API-snr_noise_model_v1_default_config,snr_noise_model_v1_default_config,lib/snr_estimator/cpp/include/snr_estimator.h,C,SNR_API int snr_noise_model_v1_default_config(SnrNoiseModelConfig* cfg);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_noise_model_v1_f64,snr_noise_model_v1_f64,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_noise_model_v1_f64(const double* data, int h, int w, const float* source_mask, const double* star_x, const double* star_y, int n_stars, const SnrNoiseModelConfig* cfg, NoiseWeightModelV1* out_model);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_noise_model_v1_fill,snr_noise_model_v1_fill,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_noise_model_v1_fill(const NoiseWeightModelV1* model, int h, int w, float* out_variance, float* out_ivar);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_noise_model_v1_free,snr_noise_model_v1_free,lib/snr_estimator/cpp/include/snr_estimator.h,C,SNR_API void snr_noise_model_v1_free(NoiseWeightModelV1* model);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_noise_scale_law,snr_noise_scale_law,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API void snr_noise_scale_law(double alpha, double* variance, double* ivar);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-snr_phot_cal_quality,snr_phot_cal_quality,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_phot_cal_quality(double sigma_logflux_dex, int n_matches, PhotometricCalibrationQuality* out);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,DATA-HIPS-IVAR-001,TEST-SNR-001,VERIFIED
API-snr_psf_fit_quality,snr_psf_fit_quality,lib/snr_estimator/cpp/include/snr_estimator.h,C,"SNR_API int snr_psf_fit_quality(const double* psf, int n_stars, const int64_t* star_ids, const uint32_t* quality_flags, PsfFitQualityRow* out);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,caller,call scope,immutable input,blocking,unspecified,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-sdet_create,sdet_create,lib/star_detector/include/star_detector.h,C,SDET_EXPORT StarDetectorHandle sdet_create(const SDetParams *params);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,handle create/destroy,call scope,immutable input,blocking,serial,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-sdet_destroy,sdet_destroy,lib/star_detector/include/star_detector.h,C,SDET_EXPORT void sdet_destroy(StarDetectorHandle handle);,ADU/pixel/deg per header,per SCI valid_range,per header nullable,handle create/destroy,call scope,immutable input,blocking,serial,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-sdet_detect,sdet_detect,lib/star_detector/include/star_detector.h,C,"SDET_EXPORT int sdet_detect(StarDetectorHandle handle, const uint16_t *image, int width, int height, double **out_x, double **out_y, int *out_count);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,handle create/destroy,call scope,immutable input,blocking,serial,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
API-sdet_detect_debug,sdet_detect_debug,lib/star_detector/include/star_detector.h,C,"SDET_EXPORT int sdet_detect_debug(StarDetectorHandle handle, const uint16_t *image, int width, int height, double **out_x, double **out_y, int *out_count, float **out_mag, int **out_has_saturated, float **out_detail, float **out_smap, float **out_binary, const char **extra_names, int extra_count, float ***out_extras);",ADU/pixel/deg per header,per SCI valid_range,per header nullable,handle create/destroy,call scope,immutable input,blocking,serial,reentrant if no global,sync,return code 0=OK,deterministic per SCI,fp32/fp64 per header,,SCI-SCOPE-001,TST-GEN-001,VERIFIED
